,gender_F,gender_M,gender_O,age,income,user_id,became_member_year,total_amt,offer_1_received,offer_1_viewed,offer_1_completed,offer_2_received,offer_2_viewed,offer_2_completed,offer_3_received,offer_3_viewed,offer_3_completed,offer_4_received,offer_4_viewed,offer_4_completed,offer_5_received,offer_5_viewed,offer_5_completed,offer_6_received,offer_6_viewed,offer_6_completed,offer_7_received,offer_7_viewed,offer_7_completed,offer_8_received,offer_8_viewed,offer_8_completed,offer_9_received,offer_9_viewed,offer_9_completed,offer_10_received,offer_10_viewed,offer_10_completed
7480,1,0,0,60,65404.9915682968,7481,2018,2.2,0,0,0,2,2,0,1,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7481,1,0,0,78,81000.0,7482,2018,18.62,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
7482,1,0,0,82,94000.0,7483,2016,27.8,0,0,0,0,0,0,2,2,0,1,1,1,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0
7483,0,1,0,71,65404.9915682968,7484,2018,6.03,0,0,0,2,2,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0
7484,1,0,0,54,61000.0,7485,2017,1.3900000000000001,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0
7485,0,1,0,94,51000.0,7486,2016,11.04,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,0,1,0,1,1,0,1
7486,1,0,0,94,73000.0,7487,2017,21.39,1,1,1,1,1,1,2,2,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
7487,1,0,0,35,50000.0,7488,2018,7.44,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,0,0,0,1,1,0,2,2,2,0,0,0
7488,0,1,0,58,93000.0,7489,2016,23.07,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,2,2,2,0,0,0,0,0,0,0,0,0,1,0,1
7489,1,0,0,61,113000.0,7490,2016,29.59,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,1,1,0,0,0
7490,0,1,0,32,50000.0,7491,2017,14.45,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,1
7491,0,1,0,70,96000.0,7492,2017,47.2,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0
7492,0,1,0,76,50000.0,7493,2017,1.83,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,3,3,1,1,1,0,0,0,0,0,0,0
7493,0,1,0,82,31000.0,7494,2018,2.54,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7494,1,0,0,67,103000.0,7495,2017,25.13,0,0,0,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1
7495,1,0,0,40,65404.9915682968,7496,2018,0.76,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0
7496,1,0,0,41,65404.9915682968,7497,2015,0.1,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0
7497,0,1,0,47,64000.0,7498,2017,12.29,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,2,2,2,0,0,0
7498,1,0,0,53,104000.0,7499,2016,10.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1
7499,0,1,0,40,39000.0,7500,2017,10.23,0,0,0,0,0,0,1,0,0,2,0,1,2,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
7500,0,1,0,59,78000.0,7501,2017,23.03,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
7501,1,0,0,76,71000.0,7502,2016,21.64,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,1,1,1
7502,0,1,0,34,38000.0,7503,2018,2.2800000000000002,1,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
7503,1,0,0,43,90000.0,7504,2016,24.3,0,0,0,2,2,2,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0
7504,1,0,0,86,109000.0,7505,2018,26.0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0
7505,0,1,0,69,35000.0,7506,2017,9.21,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,2,2,2,0,0,0
7506,0,1,0,75,75000.0,7507,2017,17.41,2,2,2,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7507,1,0,0,67,110000.0,7508,2017,18.8,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,1,0,1,0,0
7508,0,1,0,71,75000.0,7509,2017,17.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0
7509,0,1,0,20,51000.0,7510,2017,7.53,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,1,1,1,0,0,0,1,1,0,1,1,0,0,0,0
7510,0,1,0,59,93000.0,7511,2016,13.39,0,0,0,0,0,0,1,1,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
7511,0,1,0,21,54000.0,7512,2017,4.45,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0
7512,0,1,0,27,62000.0,7513,2017,2.54,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,1,0
7513,1,0,0,54,120000.0,7514,2016,8.99,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
7514,0,1,0,59,99000.0,7515,2016,30.69,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
7515,0,1,0,74,82000.0,7516,2016,25.77,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7516,1,0,0,57,46000.0,7517,2017,12.06,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0
7517,0,1,0,58,44000.0,7518,2017,8.49,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0
7518,0,1,0,62,52000.0,7519,2017,13.89,1,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0
7519,0,1,0,47,39000.0,7520,2017,0.37,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0
7520,0,1,0,19,47000.0,7521,2017,0.45,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,1,1,1,0,0,0
7521,0,1,0,41,65404.9915682968,7522,2017,0.44,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1,1
7522,0,1,0,57,65000.0,7523,2017,13.82,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,3,3,2
7523,0,1,0,34,61000.0,7524,2013,1.85,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,2,2,1,0,0,0
7524,0,0,1,48,65404.9915682968,7525,2018,5.26,1,1,0,1,1,0,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
7525,0,1,0,20,73000.0,7526,2014,5.48,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,1
7526,1,0,0,41,61000.0,7527,2016,11.13,2,2,2,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7527,0,1,0,19,33000.0,7528,2017,1.1400000000000001,2,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1
7528,1,0,0,57,93000.0,7529,2017,21.87,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,1,1,0,0,0
7529,0,1,0,69,73000.0,7530,2017,12.17,2,2,2,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7530,0,1,0,49,79000.0,7531,2017,22.33,1,0,0,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0
7531,0,1,0,36,63000.0,7532,2017,9.66,0,0,0,2,2,1,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7532,1,0,0,52,89000.0,7533,2018,16.29,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,1,1,1,0,0,0
7533,0,1,0,43,72000.0,7534,2018,3.98,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7534,0,1,0,68,65404.9915682968,7535,2018,5.87,1,1,0,1,1,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7535,0,1,0,19,58000.0,7536,2017,2.8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0
7536,1,0,0,47,59000.0,7537,2016,17.09,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,2,2,2,1,1,1
7537,0,1,0,40,66000.0,7538,2015,4.78,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0
7538,0,1,0,36,75000.0,7539,2017,19.34,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
7539,1,0,0,71,114000.0,7540,2017,15.12,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0
7540,0,0,1,38,65404.9915682968,7541,2017,0.24,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,1,0
7541,1,0,0,38,99000.0,7542,2017,25.62,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,1,0,0,0,0,0,0,0
7542,0,1,0,36,91000.0,7543,2018,38.96,1,0,1,2,2,1,0,0,0,2,2,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
7543,0,1,0,72,37000.0,7544,2018,3.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
7544,0,1,0,65,30000.0,7545,2018,10.2,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
7545,0,1,0,49,48000.0,7546,2017,1.8399999999999999,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,2,0
7546,1,0,0,47,52000.0,7547,2017,7.66,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,2,0,1
7547,1,0,0,75,97000.0,7548,2018,22.16,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,2,2,2,0,0,0
7548,1,0,0,55,63000.0,7549,2014,14.57,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,1,1,0
7549,1,0,0,63,84000.0,7550,2014,15.99,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,2,2,2,1,0,0,0,0,0,0,0,0
7550,1,0,0,54,106000.0,7551,2016,24.42,0,0,0,0,0,0,1,0,0,2,1,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1
7551,0,0,1,31,65404.9915682968,7552,2017,1.71,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7552,1,0,0,42,72000.0,7553,2017,12.47,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
7553,1,0,0,67,70000.0,7554,2016,18.9,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,2,2,2,0,0,0,1,1,0,0,0,0,0,0,0
7554,1,0,0,62,74000.0,7555,2018,20.05,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,1,0,0,0,0,1,1,0,1,1,1,1,0,1
7555,1,0,0,60,58000.0,7556,2018,11.2,0,0,0,1,1,1,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1,0,0,0
7556,0,1,0,74,46000.0,7557,2018,0.75,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0
7557,0,1,0,65,58000.0,7558,2016,9.9,1,1,1,0,0,0,1,1,0,1,1,1,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,1,1,1
7558,0,1,0,60,57000.0,7559,2017,5.82,1,1,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
7559,1,0,0,70,47000.0,7560,2017,14.93,0,0,0,0,0,0,2,2,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7560,0,1,0,50,65404.9915682968,7561,2017,1.3,0,0,0,2,2,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
7561,1,0,0,72,109000.0,7562,2016,18.73,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0
7562,0,1,0,50,76000.0,7563,2017,16.37,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
7563,0,1,0,54,85000.0,7564,2016,25.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1,1,1,0,0,0,1,1,1,1,0,1
7564,0,1,0,66,92000.0,7565,2017,19.89,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0
7565,1,0,0,62,45000.0,7566,2015,6.37,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,2,2,0,0,0,0,0,0,0
7566,0,1,0,20,53000.0,7567,2017,1.48,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0
7567,0,1,0,52,92000.0,7568,2017,18.09,1,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
7568,1,0,0,95,66000.0,7569,2017,9.4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,2,2,0,0,0,0
7569,0,1,0,73,49000.0,7570,2017,10.56,0,0,0,1,1,1,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
7570,0,1,0,21,71000.0,7571,2015,11.7,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1
7571,0,1,0,90,55000.0,7572,2018,3.41,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,1,1,0
7572,0,1,0,55,65404.9915682968,7573,2018,0.5700000000000001,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
7573,0,1,0,63,96000.0,7574,2016,16.15,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
7574,0,1,0,29,30000.0,7575,2017,1.83,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0
7575,1,0,0,85,65404.9915682968,7576,2018,5.13,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,2,0,1,1,0,1,0,0,0,0,0,0,0,0
7576,0,1,0,66,91000.0,7577,2016,13.52,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0
7577,0,1,0,59,72000.0,7578,2016,21.46,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,0,1
7578,0,1,0,33,64000.0,7579,2016,2.4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1
7579,0,1,0,60,57000.0,7580,2015,3.4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0
7580,1,0,0,79,77000.0,7581,2016,16.92,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
7581,1,0,0,50,86000.0,7582,2015,17.35,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,2,2,2,0,0,0
7582,0,1,0,28,35000.0,7583,2017,2.64,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
7583,0,1,0,67,39000.0,7584,2016,4.74,1,1,0,1,1,0,1,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1
7584,0,1,0,52,46000.0,7585,2018,4.14,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,2,0,0,0,0
7585,0,1,0,61,44000.0,7586,2018,1.8900000000000001,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
7586,0,1,0,28,62000.0,7587,2015,0.91,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,1,0,0,0,0,1,0,0
7587,0,1,0,86,56000.0,7588,2016,14.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0
7588,1,0,0,40,51000.0,7589,2016,11.08,2,2,2,0,0,0,1,1,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7589,0,1,0,64,118000.0,7590,2016,35.18,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
7590,0,1,0,64,107000.0,7591,2017,38.43,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1
7591,0,1,0,63,51000.0,7592,2017,2.05,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7592,0,1,0,19,54000.0,7593,2018,0.68,0,0,0,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0
7593,0,1,0,41,32000.0,7594,2016,0.89,0,0,0,1,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
7594,0,1,0,51,79000.0,7595,2014,0.0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
7595,1,0,0,62,99000.0,7596,2014,32.08,1,0,0,0,0,0,1,1,0,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
7596,0,1,0,47,65000.0,7597,2016,17.59,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
7597,0,1,0,54,99000.0,7598,2017,21.55,1,0,0,1,1,1,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1
7598,0,1,0,54,63000.0,7599,2017,15.86,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
7599,1,0,0,69,92000.0,7600,2017,21.69,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1
7600,0,1,0,55,83000.0,7601,2015,10.58,0,0,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
7601,1,0,0,29,59000.0,7602,2017,2.9699999999999998,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
7602,0,1,0,49,57000.0,7603,2018,5.19,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0,1,0,0,1,0,1
7603,0,1,0,72,64000.0,7604,2018,8.55,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
7604,1,0,0,58,70000.0,7605,2017,10.2,1,1,1,0,0,0,2,2,0,1,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
7605,1,0,0,56,53000.0,7606,2018,8.05,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7606,0,0,1,57,65404.9915682968,7607,2017,2.16,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7607,1,0,0,34,65404.9915682968,7608,2018,4.82,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0
7608,0,1,0,36,73000.0,7609,2018,0.72,0,0,0,2,2,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7609,0,1,0,51,70000.0,7610,2017,2.68,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7610,1,0,0,47,58000.0,7611,2017,4.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1
7611,1,0,0,69,114000.0,7612,2017,46.03,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,2,1,2
7612,0,1,0,69,58000.0,7613,2018,604.55,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,1,0,1,1,1
7613,0,1,0,53,68000.0,7614,2014,4.87,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,2,2,0,0,0,0,1,0,1
7614,0,1,0,49,74000.0,7615,2017,26.62,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,1
7615,0,1,0,50,73000.0,7616,2016,24.12,0,0,0,1,1,1,0,0,0,0,0,0,2,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
7616,0,1,0,33,63000.0,7617,2016,0.47000000000000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,1,1,1,1,0,0
7617,1,0,0,61,72000.0,7618,2018,14.3,2,2,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7618,1,0,0,56,71000.0,7619,2016,23.32,0,0,0,1,1,1,1,1,0,0,0,0,1,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0
7619,0,1,0,48,65404.9915682968,7620,2017,1.6600000000000001,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
7620,0,0,1,74,65404.9915682968,7621,2017,2.92,0,0,0,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
7621,1,0,0,64,66000.0,7622,2018,5.37,1,1,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0
7622,1,0,0,47,60000.0,7623,2017,13.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,2,0,1,1,1,0,0,0
7623,0,1,0,26,50000.0,7624,2016,8.43,1,1,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0
7624,1,0,0,47,54000.0,7625,2016,24.46,0,0,0,1,1,1,2,2,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0
7625,1,0,0,77,90000.0,7626,2014,34.89,0,0,0,0,0,0,2,2,0,0,0,0,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0
7626,0,1,0,52,54000.0,7627,2017,4.83,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,1,1,1
7627,0,1,0,23,49000.0,7628,2018,2.7199999999999998,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0
7628,0,1,0,55,57000.0,7629,2018,0.0,0,0,0,0,0,0,0,0,0,2,2,0,2,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
7629,1,0,0,37,72000.0,7630,2018,8.83,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,1,0,1,0,0
7630,1,0,0,81,108000.0,7631,2017,31.31,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,3,3,3,1,0,0,0,0,0,0,0,0
7631,0,1,0,51,72000.0,7632,2015,20.56,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1
7632,1,0,0,54,97000.0,7633,2016,16.54,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,1,1,1,1,1,1,0,0,0,1,1,1,0,0,0
7633,0,1,0,69,69000.0,7634,2017,1.6800000000000002,1,1,0,0,0,0,0,0,0,2,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7634,1,0,0,61,119000.0,7635,2017,44.47,1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
7635,1,0,0,85,104000.0,7636,2017,31.65,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1
7636,1,0,0,68,65404.9915682968,7637,2017,2.25,0,0,0,2,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7637,1,0,0,22,32000.0,7638,2017,0.32,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
