,user_id,offer_id,completion_time
39510,10592,10,84.0
39511,10593,5,0.0
39512,10593,6,18.0
39513,10593,9,120.0
39514,10593,10,0.0
39515,10594,1,60.0
39516,10594,3,0.0
39517,10594,4,0.0
39518,10594,5,0.0
39519,10594,9,0.0
39520,10594,10,0.0
39521,10595,2,0.0
39522,10595,7,240.0
39523,10595,10,24.0
39524,10596,2,0.0
39525,10596,3,0.0
39526,10596,4,48.0
39527,10597,1,0.0
39528,10597,4,0.0
39529,10598,1,0.0
39530,10598,2,0.0
39531,10598,4,0.0
39532,10598,6,0.0
39533,10598,9,0.0
39534,10599,1,0.0
39535,10599,3,0.0
39536,10599,4,84.0
39537,10599,9,0.0
39538,10600,2,0.0
39539,10600,3,0.0
39540,10600,4,0.0
39541,10600,7,0.0
39542,10600,9,0.0
39543,10600,10,0.0
39544,10601,1,0.0
39545,10601,2,0.0
39546,10601,6,12.0
39547,10601,7,0.0
39548,10602,1,48.0
39549,10602,3,0.0
39550,10602,6,0.0
39551,10602,7,84.0
39552,10602,8,0.0
39553,10603,1,0.0
39554,10603,3,0.0
39555,10603,4,0.0
39556,10603,6,0.0
39557,10604,1,0.0
39558,10604,3,0.0
39559,10604,4,0.0
39560,10604,7,0.0
39561,10605,2,6.0
39562,10605,4,18.0
39563,10605,8,6.0
39564,10605,9,0.0
39565,10606,1,0.0
39566,10606,3,18.0
39567,10606,7,6.0
39568,10606,8,15.0
39569,10607,2,0.0
39570,10607,7,0.0
39571,10607,8,0.0
39572,10607,10,0.0
39573,10608,3,0.0
39574,10608,4,0.0
39575,10608,5,0.0
39576,10608,6,0.0
39577,10609,1,0.0
39578,10609,4,168.0
39579,10609,9,0.0
39580,10610,3,0.0
39581,10610,5,240.0
39582,10610,9,21.0
39583,10611,3,0.0
39584,10611,4,84.0
39585,10611,5,0.0
39586,10612,1,168.0
39587,10612,3,-36.0
39588,10612,6,120.0
39589,10612,7,240.0
39590,10612,9,42.0
39591,10613,1,0.0
39592,10613,2,0.0
39593,10613,3,42.0
39594,10614,4,48.0
39595,10614,6,12.0
39596,10614,7,54.0
39597,10614,8,-9.0
39598,10614,9,42.0
39599,10615,3,6.0
39600,10615,4,168.0
39601,10615,8,-30.0
39602,10615,10,0.0
39603,10616,1,-48.0
39604,10616,4,150.0
39605,10616,7,87.0
39606,10616,9,42.0
39607,10617,1,12.0
39608,10617,7,6.0
39609,10617,8,6.0
39610,10618,1,0.0
39611,10618,2,0.0
39612,10618,3,0.0
39613,10618,7,24.0
39614,10618,9,0.0
39615,10619,4,90.0
39616,10619,5,120.0
39617,10619,8,15.0
39618,10620,5,0.0
39619,10620,9,0.0
39620,10620,10,0.0
39621,10621,3,-18.0
39622,10621,7,81.0
39623,10621,9,120.0
39624,10622,6,6.0
39625,10622,8,0.0
39626,10622,9,120.0
39627,10622,10,36.0
39628,10623,1,12.0
39629,10623,2,6.0
39630,10623,8,0.0
39631,10624,3,0.0
39632,10624,7,0.0
39633,10624,9,0.0
39634,10624,10,0.0
39635,10625,2,18.0
39636,10625,8,-12.0
39637,10625,10,168.0
39638,10626,3,0.0
39639,10626,5,0.0
39640,10626,6,0.0
39641,10626,7,240.0
39642,10626,9,48.0
39643,10627,1,0.0
39644,10627,3,0.0
39645,10627,5,0.0
39646,10627,6,114.0
39647,10627,7,78.0
39648,10628,1,0.0
39649,10628,4,0.0
39650,10628,5,0.0
39651,10628,6,0.0
39652,10629,1,168.0
39653,10629,6,78.0
39654,10629,7,240.0
39655,10629,8,0.0
39656,10629,9,120.0
39657,10630,1,0.0
39658,10630,2,0.0
39659,10630,3,0.0
39660,10630,6,0.0
39661,10630,7,0.0
39662,10631,1,69.0
39663,10631,2,60.0
39664,10631,3,0.0
39665,10631,7,96.0
39666,10632,5,0.0
39667,10632,6,0.0
39668,10632,8,0.0
39669,10632,10,0.0
39670,10633,3,0.0
39671,10633,5,0.0
39672,10633,10,0.0
39673,10634,4,0.0
39674,10634,5,240.0
39675,10634,9,0.0
39676,10634,10,168.0
39677,10635,1,0.0
39678,10635,2,0.0
39679,10635,6,168.0
39680,10635,7,240.0
39681,10635,9,0.0
39682,10635,10,0.0
39683,10636,1,0.0
39684,10636,6,0.0
39685,10636,8,0.0
39686,10637,3,0.0
39687,10637,4,168.0
39688,10637,5,240.0
39689,10637,6,168.0
39690,10637,7,18.0
39691,10637,10,72.0
39692,10638,1,-6.0
39693,10638,3,0.0
39694,10638,5,-66.0
39695,10638,6,0.0
39696,10639,1,18.0
39697,10639,6,168.0
39698,10639,7,36.0
39699,10639,10,90.0
39700,10640,5,0.0
39701,10640,7,200.0
39702,10640,10,6.0
39703,10641,2,66.0
39704,10641,5,240.0
39705,10642,2,0.0
39706,10642,4,84.0
39707,10642,8,-12.0
39708,10643,6,102.0
39709,10643,7,-6.0
39710,10643,8,3.0
39711,10643,10,48.0
39712,10644,1,84.0
39713,10644,6,87.0
39714,10644,7,240.0
39715,10645,5,240.0
39716,10645,7,6.0
39717,10645,9,120.0
39718,10645,10,168.0
39719,10646,2,0.0
39720,10646,7,0.0
39721,10646,9,0.0
39722,10647,2,0.0
39723,10647,3,0.0
39724,10647,6,0.0
39725,10647,7,0.0
39726,10647,9,0.0
39727,10648,3,0.0
39728,10648,5,0.0
39729,10648,7,72.0
39730,10648,9,0.0
39731,10648,10,0.0
39732,10649,1,168.0
39733,10649,9,0.0
39734,10650,5,0.0
39735,10650,7,0.0
39736,10650,10,0.0
39737,10651,2,0.0
39738,10651,9,54.0
39739,10651,10,0.0
39740,10652,2,0.0
39741,10652,5,0.0
39742,10652,6,36.0
39743,10652,9,-30.0
39744,10652,10,48.0
39745,10653,1,168.0
39746,10653,3,0.0
39747,10653,4,60.0
39748,10653,6,84.0
39749,10653,10,0.0
39750,10654,4,0.0
39751,10654,8,2.0
39752,10654,9,54.0
39753,10655,1,6.0
39754,10655,3,0.0
39755,10655,4,168.0
39756,10655,7,123.0
39757,10656,1,0.0
39758,10656,4,18.0
39759,10656,7,0.0
39760,10656,10,0.0
39761,10657,1,0.0
39762,10657,5,-6.0
39763,10657,6,0.0
39764,10658,2,0.0
39765,10658,3,0.0
39766,10658,5,120.0
39767,10658,6,30.0
39768,10658,7,24.0
39769,10659,1,0.0
39770,10659,2,0.0
39771,10659,3,6.0
39772,10659,6,168.0
39773,10659,9,0.0
39774,10660,2,0.0
39775,10660,5,240.0
39776,10660,6,168.0
39777,10660,7,120.0
39778,10660,10,168.0
39779,10661,3,0.0
39780,10661,4,0.0
39781,10661,8,0.0
39782,10661,9,42.0
39783,10662,1,18.0
39784,10662,3,0.0
39785,10662,4,168.0
39786,10662,6,33.0
39787,10663,1,0.0
39788,10663,2,0.0
39789,10663,3,0.0
39790,10663,6,36.0
39791,10663,9,42.0
39792,10664,3,0.0
39793,10664,4,168.0
39794,10664,5,240.0
39795,10664,7,144.0
39796,10665,1,0.0
39797,10665,3,0.0
39798,10665,7,72.0
39799,10665,8,-18.0
39800,10665,10,120.0
39801,10666,1,40.0
39802,10666,5,0.0
39803,10666,6,12.0
39804,10666,8,12.0
39805,10666,10,54.0
39806,10667,3,9.0
39807,10667,6,84.0
39808,10667,9,6.0
39809,10668,2,21.0
39810,10668,4,-27.0
39811,10668,8,0.0
39812,10669,2,0.0
39813,10669,6,48.0
39814,10669,7,120.0
39815,10669,8,-30.0
39816,10670,4,-132.0
39817,10670,5,240.0
39818,10670,6,168.0
39819,10671,4,0.0
39820,10671,6,0.0
39821,10671,10,0.0
39822,10672,1,0.0
39823,10672,4,0.0
39824,10672,7,0.0
39825,10672,8,0.0
39826,10673,2,102.0
39827,10673,5,12.0
39828,10673,10,78.0
39829,10674,4,0.0
39830,10674,9,0.0
39831,10674,10,0.0
39832,10675,3,0.0
39833,10675,4,0.0
39834,10675,5,0.0
39835,10675,9,0.0
39836,10676,3,0.0
39837,10676,4,84.0
39838,10676,7,72.0
39839,10676,10,0.0
39840,10677,2,0.0
39841,10677,4,0.0
39842,10677,6,24.0
39843,10677,7,168.0
39844,10677,10,0.0
39845,10678,3,0.0
39846,10678,6,0.0
39847,10679,1,0.0
39848,10679,4,0.0
39849,10679,6,6.0
39850,10679,7,96.0
39851,10679,9,66.0
39852,10680,1,114.0
39853,10680,5,120.0
39854,10680,9,0.0
39855,10680,10,108.0
39856,10681,1,-42.0
39857,10681,4,0.0
39858,10681,6,168.0
39859,10681,10,18.0
39860,10682,1,0.0
39861,10682,5,0.0
39862,10682,6,0.0
39863,10682,8,45.0
39864,10682,9,0.0
39865,10683,1,0.0
39866,10683,3,0.0
39867,10683,4,0.0
39868,10683,9,0.0
39869,10683,10,0.0
39870,10684,3,18.0
39871,10684,4,168.0
39872,10684,6,6.0
39873,10684,8,24.0
39874,10684,9,0.0
39875,10685,1,-30.0
39876,10685,4,0.0
39877,10685,5,240.0
39878,10685,8,0.0
39879,10686,3,0.0
39880,10686,4,51.0
39881,10686,9,81.0
39882,10687,7,0.0
39883,10687,8,6.0
39884,10688,3,0.0
39885,10688,4,0.0
39886,10688,6,0.0
39887,10689,3,0.0
39888,10689,4,84.0
39889,10689,6,6.0
39890,10690,2,33.0
39891,10690,5,240.0
39892,10690,8,15.0
39893,10690,10,0.0
39894,10691,5,0.0
39895,10692,1,0.0
39896,10692,7,0.0
39897,10693,2,0.0
39898,10693,5,0.0
39899,10693,9,0.0
39900,10694,1,0.0
39901,10694,5,200.0
39902,10694,9,60.0
39903,10695,3,0.0
39904,10695,7,93.0
39905,10695,10,0.0
39906,10696,2,18.0
39907,10696,3,6.0
39908,10696,8,0.0
39909,10696,9,60.0
39910,10697,1,0.0
39911,10697,3,0.0
39912,10697,5,0.0
39913,10697,9,0.0
39914,10698,4,84.0
39915,10698,7,6.0
39916,10698,8,24.0
39917,10699,4,0.0
39918,10699,6,0.0
39919,10699,8,0.0
39920,10700,4,84.0
39921,10700,8,-6.0
39922,10701,3,0.0
39923,10701,6,84.0
39924,10701,8,-42.0
39925,10701,10,78.0
39926,10702,1,0.0
39927,10702,4,0.0
39928,10702,6,0.0
39929,10702,7,0.0
39930,10703,3,0.0
39931,10703,4,0.0
39932,10703,5,0.0
39933,10703,10,66.0
39934,10704,5,30.0
39935,10704,9,120.0
39936,10704,10,102.0
39937,10705,5,48.0
39938,10705,9,12.0
39939,10706,2,48.0
39940,10706,3,36.0
39941,10706,5,240.0
39942,10706,6,-3.0
39943,10707,2,0.0
39944,10707,3,0.0
39945,10707,7,138.0
39946,10708,3,0.0
39947,10708,4,60.0
39948,10708,10,58.0
39949,10709,5,120.0
39950,10709,7,0.0
39951,10709,8,0.0
39952,10710,2,0.0
39953,10710,4,0.0
39954,10710,5,0.0
39955,10710,6,168.0
39956,10710,8,36.0
39957,10711,5,0.0
39958,10711,8,6.0
39959,10711,9,120.0
39960,10712,3,0.0
39961,10712,5,-6.0
39962,10712,8,0.0
39963,10712,10,168.0
39964,10713,2,3.0
39965,10713,4,168.0
39966,10713,8,0.0
39967,10713,9,12.0
39968,10714,1,168.0
39969,10714,2,120.0
39970,10714,4,100.0
39971,10714,6,84.0
39972,10714,7,120.0
39973,10715,1,0.0
39974,10715,3,0.0
39975,10715,9,120.0
39976,10715,10,0.0
39977,10716,1,57.0
39978,10716,3,54.0
39979,10716,7,6.0
39980,10716,10,18.0
39981,10717,1,168.0
39982,10717,4,84.0
39983,10717,9,54.0
39984,10718,1,0.0
39985,10718,6,0.0
39986,10718,7,240.0
39987,10718,8,0.0
39988,10719,4,0.0
39989,10719,6,48.0
39990,10719,10,0.0
39991,10720,2,0.0
39992,10721,1,-18.0
39993,10721,2,96.0
39994,10721,3,0.0
39995,10721,4,84.0
39996,10721,5,48.0
39997,10721,10,168.0
39998,10722,2,60.0
39999,10722,3,-12.0
40000,10722,6,168.0
40001,10722,7,42.0
40002,10722,9,48.0
40003,10723,2,0.0
40004,10723,9,0.0
40005,10723,10,0.0
40006,10724,1,0.0
40007,10724,6,96.0
40008,10724,10,12.0
40009,10725,2,60.0
40010,10725,3,0.0
40011,10725,4,0.0
40012,10725,6,18.0
40013,10726,1,66.0
40014,10726,5,240.0
40015,10726,8,0.0
40016,10726,9,48.0
40017,10727,4,0.0
40018,10727,6,90.0
40019,10727,9,120.0
40020,10728,6,0.0
40021,10728,7,0.0
40022,10728,10,0.0
40023,10729,2,-6.0
40024,10729,6,132.0
40025,10729,9,120.0
40026,10729,10,0.0
40027,10730,2,63.0
40028,10730,3,0.0
40029,10730,7,120.0
40030,10731,1,0.0
40031,10731,3,0.0
40032,10731,4,168.0
40033,10731,6,18.0
40034,10731,10,168.0
40035,10732,3,0.0
40036,10732,7,0.0
40037,10732,9,3.0
40038,10733,1,0.0
40039,10733,3,0.0
40040,10733,6,0.0
40041,10733,10,0.0
40042,10734,1,0.0
40043,10734,2,80.0
40044,10734,9,120.0
40045,10734,10,0.0
40046,10735,3,0.0
40047,10735,6,168.0
40048,10735,8,0.0
40049,10735,9,60.0
40050,10736,2,-42.0
40051,10736,4,0.0
40052,10736,6,84.0
40053,10736,7,36.0
40054,10736,10,30.0
40055,10737,2,6.0
40056,10737,3,3.0
40057,10737,6,84.0
40058,10737,9,24.0
40059,10738,4,0.0
40060,10738,5,0.0
40061,10738,8,0.0
40062,10738,9,0.0
40063,10739,2,0.0
40064,10739,4,0.0
40065,10739,8,0.0
40066,10739,9,0.0
40067,10739,10,0.0
40068,10740,5,240.0
40069,10740,6,72.0
40070,10740,8,0.0
40071,10740,9,6.0
40072,10741,2,24.0
40073,10741,4,48.0
40074,10741,5,240.0
40075,10741,6,96.0
40076,10741,9,120.0
40077,10742,1,84.0
40078,10742,2,-18.0
40079,10742,3,0.0
40080,10742,6,62.0
40081,10742,9,120.0
40082,10743,1,6.0
40083,10743,3,0.0
40084,10743,5,120.0
40085,10743,8,12.0
40086,10743,9,120.0
40087,10744,1,36.0
40088,10744,4,0.0
40089,10744,7,30.0
40090,10744,9,0.0
40091,10745,1,0.0
40092,10745,8,0.0
40093,10746,2,0.0
40094,10746,4,6.0
40095,10746,9,60.0
40096,10746,10,0.0
40097,10747,5,120.0
40098,10748,6,0.0
40099,10748,7,0.0
40100,10748,10,0.0
40101,10749,3,-12.0
40102,10749,7,24.0
40103,10749,8,0.0
40104,10749,10,0.0
40105,10750,1,0.0
40106,10750,4,168.0
40107,10750,6,0.0
40108,10750,10,3.0
40109,10751,1,0.0
40110,10751,7,0.0
40111,10751,8,2.0
40112,10752,3,0.0
40113,10752,6,24.0
40114,10752,8,0.0
40115,10752,9,0.0
40116,10753,1,168.0
40117,10753,2,0.0
40118,10753,5,0.0
40119,10753,7,87.0
40120,10754,2,12.0
40121,10754,7,24.0
40122,10755,2,-24.0
40123,10755,5,240.0
40124,10755,8,3.0
40125,10755,9,0.0
40126,10755,10,0.0
40127,10756,1,30.0
40128,10756,2,120.0
40129,10756,5,240.0
40130,10756,6,-18.0
40131,10756,7,0.0
40132,10756,8,0.0
40133,10757,5,0.0
40134,10757,7,0.0
40135,10757,8,0.0
40136,10758,1,0.0
40137,10758,6,84.0
40138,10758,9,0.0
40139,10758,10,54.0
40140,10759,1,0.0
40141,10759,2,0.0
40142,10759,4,84.0
40143,10759,5,0.0
40144,10759,6,168.0
40145,10760,2,12.0
40146,10760,7,126.0
40147,10761,2,0.0
40148,10761,3,0.0
40149,10761,5,0.0
40150,10762,4,168.0
40151,10762,6,24.0
40152,10762,9,60.0
40153,10763,3,0.0
40154,10763,4,0.0
40155,10763,6,0.0
40156,10763,8,0.0
40157,10764,3,0.0
40158,10764,7,12.0
40159,10764,8,-12.0
40160,10764,10,168.0
40161,10765,3,3.0
40162,10765,5,174.0
40163,10765,6,0.0
40164,10765,8,0.0
40165,10766,4,168.0
40166,10766,5,240.0
40167,10766,7,18.0
40168,10766,8,0.0
40169,10767,2,42.0
40170,10767,5,240.0
40171,10767,6,84.0
40172,10767,8,0.0
40173,10767,9,120.0
40174,10768,3,0.0
40175,10768,7,240.0
40176,10768,10,42.0
40177,10769,1,0.0
40178,10769,3,0.0
40179,10769,6,0.0
40180,10769,7,0.0
40181,10769,9,0.0
40182,10769,10,0.0
40183,10770,2,60.0
40184,10770,5,90.0
40185,10770,6,120.0
40186,10771,1,0.0
40187,10771,3,0.0
40188,10771,4,0.0
40189,10771,10,0.0
40190,10772,3,0.0
40191,10772,4,0.0
40192,10773,2,0.0
40193,10773,3,0.0
40194,10773,5,0.0
40195,10773,6,0.0
40196,10774,1,0.0
40197,10774,4,39.0
40198,10774,5,0.0
40199,10774,8,0.0
40200,10775,2,78.0
40201,10775,6,84.0
40202,10775,7,240.0
40203,10776,6,87.0
40204,10776,7,240.0
40205,10776,10,60.0
40206,10777,2,60.0
40207,10777,4,0.0
40208,10777,6,42.0
40209,10777,9,120.0
40210,10778,4,-18.0
40211,10778,5,0.0
40212,10778,7,120.0
40213,10778,9,66.0
40214,10779,3,0.0
40215,10779,6,0.0
40216,10779,8,0.0
40217,10780,4,0.0
40218,10780,7,0.0
40219,10780,10,0.0
40220,10781,1,84.0
40221,10781,4,-48.0
40222,10781,6,168.0
40223,10781,9,-30.0
40224,10782,1,6.0
40225,10782,3,0.0
40226,10782,4,168.0
40227,10782,7,72.0
40228,10782,8,-36.0
40229,10783,3,0.0
40230,10783,4,0.0
40231,10783,5,0.0
40232,10783,7,0.0
40233,10783,8,0.0
40234,10784,1,78.0
40235,10784,2,0.0
40236,10784,3,0.0
40237,10784,5,0.0
40238,10785,4,0.0
40239,10785,7,0.0
40240,10785,8,16.0
40241,10786,1,0.0
40242,10786,6,0.0
40243,10787,2,24.0
40244,10787,5,240.0
40245,10787,10,122.0
40246,10788,4,0.0
40247,10788,5,0.0
40248,10788,10,0.0
40249,10789,1,0.0
40250,10789,3,0.0
40251,10789,5,0.0
40252,10789,10,0.0
40253,10790,6,30.0
40254,10790,7,0.0
40255,10790,8,18.0
40256,10790,9,12.0
40257,10791,1,168.0
40258,10791,6,168.0
40259,10791,10,-18.0
40260,10792,5,120.0
40261,10792,6,168.0
40262,10793,5,48.0
40263,10793,7,240.0
40264,10793,8,-12.0
40265,10794,4,84.0
40266,10794,7,150.0
40267,10794,9,24.0
40268,10795,1,0.0
40269,10795,3,0.0
40270,10795,4,6.0
40271,10796,2,0.0
40272,10796,7,-18.0
40273,10796,9,-36.0
40274,10796,10,96.0
40275,10797,1,0.0
40276,10797,6,60.0
40277,10797,8,0.0
40278,10798,2,0.0
40279,10798,5,0.0
40280,10798,6,0.0
40281,10798,10,0.0
40282,10799,1,102.0
40283,10799,4,112.0
40284,10799,6,84.0
40285,10799,8,6.0
40286,10800,5,240.0
40287,10800,8,9.0
40288,10800,10,48.0
40289,10801,2,0.0
40290,10801,3,0.0
40291,10801,6,0.0
40292,10801,10,0.0
40293,10802,1,0.0
40294,10802,2,0.0
40295,10802,4,0.0
40296,10802,9,0.0
40297,10803,4,0.0
40298,10803,7,24.0
40299,10803,9,0.0
40300,10804,1,168.0
40301,10804,4,0.0
40302,10804,6,0.0
40303,10804,8,0.0
40304,10805,1,168.0
40305,10805,2,0.0
40306,10805,6,0.0
40307,10805,9,60.0
40308,10806,2,0.0
40309,10806,5,0.0
40310,10806,6,0.0
40311,10806,7,0.0
40312,10806,9,0.0
40313,10807,3,0.0
40314,10807,4,0.0
40315,10807,5,0.0
40316,10807,6,0.0
40317,10807,9,0.0
40318,10808,1,0.0
40319,10808,2,0.0
40320,10808,3,0.0
40321,10808,9,30.0
40322,10809,5,0.0
40323,10809,7,0.0
40324,10809,9,3.0
40325,10810,4,12.0
40326,10810,5,93.0
40327,10810,7,0.0
40328,10810,8,0.0
40329,10811,1,0.0
40330,10811,5,0.0
40331,10811,7,0.0
40332,10811,9,120.0
40333,10812,1,0.0
40334,10812,3,0.0
40335,10812,4,84.0
40336,10812,8,36.0
40337,10812,9,12.0
40338,10813,2,120.0
40339,10813,3,0.0
40340,10813,7,240.0
40341,10813,9,99.0
40342,10814,1,0.0
40343,10814,4,-42.0
40344,10814,5,0.0
40345,10814,9,120.0
40346,10814,10,6.0
40347,10815,3,-18.0
40348,10815,5,0.0
40349,10815,7,78.0
40350,10815,10,0.0
40351,10816,1,0.0
40352,10816,2,0.0
40353,10816,3,0.0
40354,10816,10,0.0
40355,10817,3,0.0
40356,10817,6,84.0
40357,10818,3,21.0
40358,10818,4,168.0
40359,10818,6,0.0
40360,10818,7,24.0
40361,10818,9,18.0
40362,10819,1,168.0
40363,10819,4,15.0
40364,10819,8,0.0
40365,10819,9,114.0
40366,10820,3,-66.0
40367,10820,7,60.0
40368,10821,3,6.0
40369,10821,5,0.0
40370,10821,8,0.0
40371,10822,1,0.0
40372,10822,2,54.0
40373,10822,4,-6.0
40374,10822,5,0.0
40375,10822,6,60.0
40376,10823,1,168.0
40377,10823,7,6.0
40378,10823,8,0.0
40379,10823,9,0.0
40380,10824,4,0.0
40381,10824,6,0.0
40382,10824,8,0.0
40383,10824,9,0.0
40384,10825,1,42.0
40385,10825,4,90.0
40386,10825,6,12.0
40387,10825,9,120.0
40388,10826,1,42.0
40389,10826,4,36.0
40390,10826,8,0.0
40391,10827,1,51.0
40392,10827,2,60.0
40393,10827,6,24.0
40394,10827,7,240.0
40395,10828,2,48.0
40396,10828,3,0.0
40397,10828,4,54.0
40398,10829,1,0.0
40399,10829,7,168.0
40400,10829,8,12.0
40401,10829,9,0.0
40402,10829,10,0.0
40403,10830,1,18.0
40404,10830,2,0.0
40405,10830,6,18.0
40406,10830,8,3.0
40407,10830,9,-18.0
40408,10831,1,0.0
40409,10832,4,3.0
40410,10832,6,0.0
40411,10833,3,0.0
40412,10833,6,39.0
40413,10833,9,6.0
40414,10833,10,168.0
40415,10834,1,0.0
40416,10834,3,0.0
40417,10834,5,0.0
40418,10834,8,0.0
40419,10835,3,0.0
40420,10835,9,0.0
40421,10835,10,0.0
40422,10836,6,0.0
40423,10836,7,6.0
40424,10836,9,6.0
40425,10836,10,168.0
40426,10837,3,15.0
40427,10837,7,84.0
40428,10837,8,18.0
40429,10838,2,0.0
40430,10838,5,0.0
40431,10838,7,0.0
40432,10838,9,0.0
40433,10839,4,72.0
40434,10839,7,-63.0
40435,10839,8,0.0
40436,10840,3,0.0
40437,10840,5,120.0
40438,10840,6,168.0
40439,10840,8,24.0
40440,10841,2,0.0
40441,10841,7,0.0
40442,10841,9,0.0
40443,10842,2,0.0
40444,10842,3,0.0
40445,10842,4,126.0
40446,10843,2,60.0
40447,10843,4,-30.0
40448,10843,7,12.0
40449,10844,2,0.0
40450,10844,3,0.0
40451,10844,6,3.0
40452,10844,7,240.0
40453,10844,10,168.0
40454,10845,4,0.0
40455,10845,7,0.0
40456,10845,9,0.0
40457,10845,10,0.0
40458,10846,1,0.0
40459,10846,4,112.0
40460,10846,5,240.0
40461,10847,1,0.0
40462,10847,7,0.0
40463,10847,9,0.0
40464,10847,10,0.0
40465,10848,2,0.0
40466,10848,3,0.0
40467,10848,5,0.0
40468,10848,8,0.0
40469,10848,9,0.0
40470,10849,1,168.0
40471,10849,6,0.0
40472,10849,7,168.0
40473,10849,8,-12.0
40474,10849,10,168.0
40475,10850,1,12.0
40476,10850,2,0.0
40477,10851,1,0.0
40478,10851,4,0.0
40479,10851,6,0.0
40480,10851,7,240.0
40481,10852,2,54.0
40482,10852,3,0.0
40483,10852,4,0.0
40484,10852,8,12.0
40485,10853,1,0.0
40486,10853,4,0.0
40487,10853,6,0.0
40488,10854,3,0.0
40489,10854,4,0.0
40490,10854,8,0.0
40491,10855,2,0.0
40492,10855,4,84.0
40493,10855,6,-36.0
40494,10855,7,54.0
40495,10856,4,6.0
40496,10856,5,240.0
40497,10856,6,18.0
40498,10856,7,240.0
40499,10857,2,0.0
40500,10857,4,0.0
40501,10857,5,0.0
40502,10857,7,0.0
40503,10857,9,0.0
40504,10858,2,0.0
40505,10858,4,0.0
40506,10858,5,0.0
40507,10858,7,0.0
40508,10859,2,12.0
40509,10859,4,0.0
40510,10859,5,114.0
40511,10859,9,60.0
40512,10860,2,0.0
40513,10860,4,0.0
40514,10860,5,0.0
40515,10860,7,126.0
40516,10861,2,114.0
40517,10861,7,36.0
40518,10861,8,0.0
40519,10861,10,168.0
40520,10862,1,42.0
40521,10862,7,0.0
40522,10862,10,0.0
40523,10863,2,0.0
40524,10863,5,-24.0
40525,10863,7,12.0
40526,10863,10,36.0
40527,10864,1,68.0
40528,10864,5,240.0
40529,10864,6,84.0
40530,10864,8,24.0
40531,10864,9,0.0
40532,10865,2,0.0
40533,10865,3,0.0
40534,10865,7,-42.0
40535,10865,10,168.0
40536,10866,2,0.0
40537,10866,4,0.0
40538,10866,8,0.0
40539,10866,9,120.0
40540,10867,8,-6.0
40541,10867,9,12.0
40542,10867,10,168.0
40543,10868,1,0.0
40544,10868,3,0.0
40545,10868,4,0.0
40546,10868,5,0.0
40547,10868,6,0.0
40548,10869,1,0.0
40549,10869,3,0.0
40550,10869,6,0.0
40551,10869,7,0.0
40552,10870,4,0.0
40553,10870,10,0.0
40554,10871,1,0.0
40555,10871,3,-6.0
40556,10871,7,0.0
40557,10871,10,0.0
40558,10872,4,-12.0
40559,10872,7,0.0
40560,10872,9,0.0
40561,10872,10,12.0
40562,10873,1,-90.0
40563,10873,2,0.0
40564,10873,3,0.0
40565,10873,4,168.0
40566,10873,8,-6.0
40567,10874,2,120.0
40568,10874,3,0.0
40569,10874,6,96.0
40570,10874,8,36.0
40571,10875,2,0.0
40572,10875,5,0.0
40573,10875,6,0.0
40574,10875,8,6.0
40575,10876,5,130.0
40576,10876,9,120.0
40577,10876,10,108.0
40578,10877,1,0.0
40579,10877,3,0.0
40580,10877,8,0.0
40581,10877,9,0.0
40582,10878,1,-42.0
40583,10878,5,141.0
40584,10878,10,0.0
40585,10879,5,240.0
40586,10879,9,60.0
40587,10879,10,78.0
40588,10880,1,168.0
40589,10880,5,240.0
40590,10880,7,0.0
40591,10880,10,48.0
40592,10881,5,240.0
40593,10881,7,6.0
40594,10881,10,36.0
40595,10882,2,0.0
40596,10882,5,0.0
40597,10882,7,186.0
40598,10882,9,0.0
40599,10883,3,0.0
40600,10883,6,168.0
40601,10883,9,0.0
40602,10884,1,0.0
40603,10884,3,21.0
40604,10884,5,0.0
40605,10884,6,0.0
40606,10885,2,0.0
40607,10885,3,33.0
40608,10885,4,6.0
40609,10885,9,0.0
40610,10886,3,0.0
40611,10886,4,48.0
40612,10886,5,0.0
40613,10886,6,168.0
40614,10886,8,12.0
40615,10887,4,0.0
40616,10887,5,0.0
40617,10887,9,0.0
40618,10887,10,0.0
40619,10888,4,0.0
40620,10888,5,240.0
40621,10888,7,0.0
40622,10888,8,0.0
40623,10888,9,36.0
40624,10889,4,0.0
40625,10889,6,48.0
40626,10889,10,0.0
40627,10890,3,0.0
40628,10890,8,-6.0
40629,10890,10,-12.0
40630,10891,1,84.0
40631,10891,3,6.0
40632,10891,4,-6.0
40633,10891,10,42.0
40634,10892,3,0.0
40635,10892,4,168.0
40636,10892,8,0.0
40637,10892,10,-30.0
40638,10893,1,0.0
40639,10893,7,66.0
40640,10893,8,-18.0
40641,10893,9,0.0
40642,10893,10,78.0
40643,10894,2,0.0
40644,10894,4,0.0
40645,10894,6,168.0
40646,10894,7,78.0
40647,10894,9,60.0
40648,10894,10,168.0
40649,10895,4,0.0
40650,10895,5,0.0
40651,10895,8,0.0
40652,10895,9,0.0
40653,10895,10,0.0
40654,10896,2,40.5
40655,10896,3,0.0
40656,10896,8,0.0
40657,10897,1,0.0
40658,10897,5,240.0
40659,10897,10,20.0
40660,10898,1,-6.0
40661,10898,5,-9.0
40662,10898,7,18.0
40663,10899,2,0.0
40664,10899,6,24.0
40665,10899,8,27.0
40666,10899,10,-36.0
40667,10900,3,0.0
40668,10900,6,42.0
40669,10900,10,0.0
